ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,195328,84.03%,11626
グルコサミン,14159,6.09%,699
グルタチオン含有食品,9459,4.07%,347
アスタキサンチン,6905,2.97%,468
キダチアロエエキス,4101,1.76%,383
きな粉配合,2466,1.06%,240
センシク（生食）配合,16,0.01%,1
アマランサス配合,12,0.01%,4
