ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ロングパスタ,37157,73.58%,7458
その他,9068,17.96%,1677
ショートパスタ,3956,7.83%,1532
ラザニア,209,0.41%,145
ニョッキ,71,0.14%,136
クスクス,37,0.07%,107
マカロニ(1409削除),0,0.00%,604
