ジャンル名,売上指数（千円）,シェア,商品ランク入り数
パスタ,6769,39.69%,561
ラーメン,6254,36.67%,943
その他,1945,11.41%,406
うどん,883,5.18%,187
ところてん,716,4.20%,53
春雨,274,1.60%,165
そうめん,151,0.89%,56
冷麺,62,0.37%,21
