ジャンル名,売上指数（千円）,シェア,商品ランク入り数
刺繍キット,18043,68.26%,5531
その他,4970,18.80%,2481
刺繍枠,1525,5.77%,621
刺繍図案,1085,4.11%,483
刺繍針,808,3.06%,555
