ジャンル名,売上指数（千円）,シェア,商品ランク入り数
切れ子,54422,66.56%,2899
真子,17990,22.00%,1400
その他,7717,9.44%,1312
イカ明太,1150,1.41%,213
明太高菜,464,0.57%,199
クラゲ明太,24,0.03%,93
