ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ファスティングドリンク（短期断食）,58174,22.91%,1588
ダイエットティー,48563,19.12%,4598
ダイエットシェイク,44512,17.53%,2276
酵素配合飲料,33067,13.02%,2249
グリーンスムージー,26068,10.26%,993
ダイエットコーヒー,22596,8.90%,1918
その他,14817,5.83%,1131
ゼリー飲料,5603,2.21%,882
ダイエットココア,577,0.23%,136
