ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ウインナーソーセージ,15173,52.30%,2430
その他,3959,13.65%,709
あらびき,2593,8.94%,534
フランクフルト,2422,8.35%,368
ボロニアソーセージ,2259,7.79%,298
生ソーセージ,1824,6.29%,567
チョリソー,602,2.08%,152
骨付き,180,0.62%,55
