ジャンル名,売上指数（千円）,シェア,商品ランク入り数
防犯カメラ,215530,45.98%,8351
金庫,82804,17.67%,3823
その他,65278,13.93%,6905
ドアまわり防犯用品,54149,11.55%,2875
南京錠,11268,2.40%,3007
防犯センサー,10316,2.20%,1491
キーボックス,10120,2.16%,1439
防犯システム,5881,1.25%,338
窓まわり防犯用品,4882,1.04%,1153
防犯アラーム,4650,0.99%,1233
防犯ステッカー,3824,0.82%,1702
