ジャンル名,売上指数（千円）,シェア,商品ランク入り数
餃子,265342,42.41%,11020
セット・詰め合わせ,202736,32.40%,4811
肉まん,56046,8.96%,3880
その他,28760,4.60%,4078
小籠包,20391,3.26%,1230
シュウマイ,14957,2.39%,2199
スープ,8338,1.33%,1636
角煮,6251,1.00%,865
ちまき,5841,0.93%,667
春巻き,3202,0.51%,513
饅頭,3036,0.49%,731
麻婆豆腐,2782,0.44%,407
あんまん,2695,0.43%,509
エビチリ,2081,0.33%,401
酢豚,1297,0.21%,286
北京ダック,1269,0.20%,109
揚げもち,396,0.06%,70
蒸し鶏,207,0.03%,52
中華ポテト,81,0.01%,23
