ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ボールペン,102515,18.72%,24978
万年筆,78613,14.35%,4604
ペンケース,61105,11.16%,17489
マーカー・サインペン,49862,9.10%,15531
シャープペンシル,43238,7.89%,12896
鉛筆,41747,7.62%,15487
多機能ペン,39374,7.19%,7261
色鉛筆,26797,4.89%,7698
ボールペン替芯,25229,4.61%,14380
その他,22514,4.11%,7295
鉛筆削り,18696,3.41%,3214
消しゴム・修正用品,16997,3.10%,13310
万年筆用インク,7193,1.31%,3274
筆ペン,5899,1.08%,2921
蛍光ペン,4380,0.80%,3173
シャープペンシル替芯,3539,0.65%,2725
