ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,7777,38.68%,1247
定規,5042,25.08%,3282
図面ケース,2044,10.17%,415
コンパス,1725,8.58%,975
製図用テンプレート,1107,5.51%,514
トレーシングペーパー,1063,5.29%,400
三角定規,632,3.14%,327
製図用ペン,541,2.69%,278
分度器,174,0.87%,100
