ジャンル名,売上指数（千円）,シェア,商品ランク入り数
絵具,30506,27.72%,8202
額縁,18371,16.69%,2753
その他,17616,16.00%,3584
画材用紙,13407,12.18%,5957
クレヨン,10681,9.70%,2507
キャンバス・パネル,8971,8.15%,1573
筆,3666,3.33%,1527
イーゼル,3553,3.23%,518
エアブラシ,1266,1.15%,129
つけペン,883,0.80%,250
パレット・絵皿,806,0.73%,256
スケッチバッグ,340,0.31%,118
