ジャンル名,売上指数（千円）,シェア,商品ランク入り数
スパッツ・レギンス,6855,49.71%,909
その他,5244,38.03%,385
ショーツ,672,4.87%,91
キャミソール,406,2.94%,69
ストッキング,405,2.94%,118
パンツ,144,1.05%,36
ブラジャー,65,0.47%,18
