ジャンル名,売上指数（千円）,シェア,商品ランク入り数
貼るタイプ（粘着剤付）,4889,63.49%,1126
その他,1337,17.37%,244
レギュラータイプ（粘着剤なし）,1125,14.61%,275
靴・靴下用タイプ,324,4.20%,178
座布団タイプ,25,0.32%,97
