ジャンル名,売上指数（千円）,シェア,商品ランク入り数
牛肉,1094895,52.45%,46059
加工品,372295,17.83%,31989
鶏肉,257633,12.34%,19717
馬肉,156528,7.50%,6130
豚肉,136013,6.52%,16126
羊肉,26406,1.26%,3144
精肉セット,17181,0.82%,794
鴨肉,7400,0.35%,919
その他肉類,6497,0.31%,1131
鹿肉,5676,0.27%,1361
挽肉,4083,0.20%,800
猪肉,1912,0.09%,322
七面鳥,838,0.04%,169
ダチョウ肉,325,0.02%,177
