ジャンル名,売上指数（千円）,シェア,商品ランク入り数
セット・詰め合わせ,23100,46.14%,1042
水産物加工品,8773,17.52%,1810
フルーツ・果物,7207,14.39%,765
野菜・きのこ,5353,10.69%,1210
惣菜,3984,7.96%,724
肉加工品,1649,3.29%,483
