ジャンル名,売上指数（千円）,シェア,商品ランク入り数
セット・詰め合わせ,11632,29.50%,1806
その他,11323,28.72%,3410
和風ドレッシング,9119,23.13%,2531
ごまドレッシング,3264,8.28%,1492
イタリアンドレッシング,2127,5.40%,690
フレンチドレッシング,1187,3.01%,498
中華ドレッシング,495,1.26%,225
梅ドレッシング,208,0.53%,147
かぼすドレッシング,72,0.18%,138
