ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,2666,56.37%,1227
バジル,724,15.30%,420
パセリ,239,5.06%,195
ローレル,207,4.39%,193
オレガノ,194,4.10%,170
ローズマリー,189,4.00%,162
タイム,164,3.47%,172
レモングラス,159,3.36%,136
セージ,115,2.42%,193
マジョラム,37,0.78%,152
ペパーミント,35,0.74%,99
