ジャンル名,売上指数（千円）,シェア,商品ランク入り数
マグネットフック,8418,30.05%,2410
その他,7163,25.57%,3427
釘フック・ネジフック,4449,15.88%,1338
ドアハンガーフック,4333,15.47%,1273
粘着フック,1699,6.06%,1342
S字フック,1559,5.56%,1065
吸盤フック,394,1.41%,203
