ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,11901,35.77%,4841
マグネットフック,8993,27.03%,2559
ドアハンガーフック,5386,16.19%,1551
釘フック・ネジフック,2783,8.36%,836
粘着フック,2430,7.30%,1077
S字フック,1420,4.27%,949
吸盤フック,360,1.08%,268
