ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ゴルゴンゾーラ,1861,47.82%,357
その他,1637,42.07%,166
ロックフォール,275,7.06%,40
スティルトン,77,1.98%,25
フルムダンベール,42,1.07%,14
