ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,24025,69.44%,1915
小粒納豆,3543,10.24%,551
ひきわり納豆,2235,6.46%,390
大粒納豆,1932,5.58%,440
ワラ納豆,1645,4.76%,268
極小粒納豆,723,2.09%,174
中粒納豆,248,0.72%,111
黒豆納豆,246,0.71%,129
