ジャンル名,売上指数（千円）,シェア,商品ランク入り数
レジンアクセサリークラフト道具,87495,30.10%,21993
編物道具,50144,17.25%,12239
裁縫道具,47405,16.31%,17412
刺繍道具,26612,9.15%,8628
アクセサリークラフトキット,25155,8.65%,10205
ペーパークラフトキット,13411,4.61%,5616
レザークラフト道具,13384,4.60%,3829
ビーズクラフト道具,9847,3.39%,7057
その他,5523,1.90%,1376
パッチワーク・キルティング道具,3309,1.14%,869
ぬいぐるみ制作キット,2432,0.84%,1163
ちりめん細工キット,2346,0.81%,904
シルバークラフトキット,2260,0.78%,350
フェルトクラフト道具,1405,0.48%,1081
