ジャンル名,売上指数（千円）,シェア,商品ランク入り数
パルミジャーノ・レッジャーノ,7969,72.23%,602
その他,1665,15.09%,326
ペコリーノ・ロマーノ,653,5.92%,141
コンテ,420,3.80%,164
チェダー,212,1.92%,137
エメンタール,114,1.03%,99
