ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,58114,72.67%,30050
チャーム,15737,19.68%,21018
チェーン,3830,4.79%,2878
石座・ミール皿・フレーム,2031,2.54%,2432
プラ板,262,0.33%,219
