ジャンル名,売上指数（千円）,シェア,商品ランク入り数
手用歯ブラシ,228700,80.27%,24609
電子歯ブラシ・イオン歯ブラシ,20739,7.28%,3549
ワンタフトブラシ,18957,6.65%,2150
その他,13787,4.84%,5113
矯正用ブラシ,1488,0.52%,451
360度歯ブラシ,1247,0.44%,315
