ジャンル名,売上指数（千円）,シェア,商品ランク入り数
サプリメント,6246801,57.25%,296675
健康食品,1289697,11.82%,78743
デンタルケア,926221,8.49%,123340
健康グッズ,794563,7.28%,81256
ダイエット,785540,7.20%,54909
リラックス・マッサージ用品,616611,5.65%,37949
健康アクセサリー,186479,1.71%,9025
その他,65104,0.60%,5202
