ジャンル名,売上指数（千円）,シェア,商品ランク入り数
洗濯用洗剤,1014619,57.50%,27902
柔軟剤,602699,34.16%,25523
洗濯用漂白剤,75072,4.25%,6508
洗濯槽クリーナー,29153,1.65%,3914
柔軟剤入り洗剤,18673,1.06%,2065
しみ抜き剤,15092,0.86%,1625
セット,8743,0.50%,1226
洗濯のり,547,0.03%,270
