ジャンル名,売上指数（千円）,シェア,商品ランク入り数
餃子,210547,62.00%,8358
セット・詰め合わせ,50174,14.77%,3154
その他,26634,7.84%,3313
肉まん,17382,5.12%,2043
シュウマイ,9841,2.90%,1512
スープ,6206,1.83%,1366
小籠包,4707,1.39%,730
角煮,3810,1.12%,536
ちまき,3048,0.90%,503
春巻き,1879,0.55%,507
饅頭,1255,0.37%,478
あんまん,991,0.29%,283
麻婆豆腐,853,0.25%,369
エビチリ,833,0.25%,285
酢豚,649,0.19%,204
北京ダック,464,0.14%,61
中華ポテト,154,0.05%,33
揚げもち,111,0.03%,40
蒸し鶏,65,0.02%,35
