ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ボールペン,197251,17.99%,26779
ペンケース,179280,16.35%,23842
鉛筆,137208,12.52%,20034
多機能ペン,111223,10.15%,9566
万年筆,89480,8.16%,4373
鉛筆削り,82856,7.56%,5095
シャープペンシル,82821,7.56%,14160
色鉛筆,62430,5.70%,10910
マーカー・サインペン,42378,3.87%,16220
ボールペン替芯,37443,3.42%,14508
その他,27216,2.48%,8736
消しゴム・修正用品,22550,2.06%,14072
万年筆用インク,7483,0.68%,3175
筆ペン,6382,0.58%,2788
蛍光ペン,5738,0.52%,3330
シャープペンシル替芯,4452,0.41%,2497
