ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,34418,50.25%,5162
人工甘味料,12165,17.76%,1451
黒砂糖,7038,10.28%,2243
グラニュー糖,4212,6.15%,835
オリゴ糖,3979,5.81%,503
上白糖,2278,3.33%,426
ざら糖,1466,2.14%,430
角砂糖,689,1.01%,295
和三盆,672,0.98%,208
三温糖,541,0.79%,186
氷砂糖,516,0.75%,204
ガムシロップ,514,0.75%,185
セット・詰め合わせ,2,0.00%,125
