ジャンル名,売上指数（千円）,シェア,商品ランク入り数
切れ子,39567,53.98%,2390
真子,25955,35.41%,1184
その他,6614,9.02%,1173
イカ明太,814,1.11%,173
明太高菜,336,0.46%,149
クラゲ明太,11,0.02%,84
