ジャンル名,売上指数（千円）,シェア,商品ランク入り数
松前漬け,88601,34.62%,3747
セット・詰め合わせ,58149,22.72%,3990
その他,15804,6.17%,3809
塩漬け,13920,5.44%,2821
しょうゆ漬け,12853,5.02%,3473
ぬか漬け,9868,3.86%,1726
たくあん漬け,9146,3.57%,2268
こうじ漬け,8347,3.26%,997
らっきょう漬け,7698,3.01%,1310
酢漬け,7481,2.92%,1513
みそ漬け,6213,2.43%,1573
かす漬け,6023,2.35%,1197
浅漬け,5448,2.13%,1748
わさび漬け,3010,1.18%,686
しば漬け,2316,0.91%,943
福神漬け,670,0.26%,318
もろみ漬け,387,0.15%,182
