ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ファスティングドリンク（短期断食）,67664,26.85%,1757
ダイエットシェイク,45347,17.99%,2690
ダイエットティー,39209,15.56%,4248
酵素配合飲料,34914,13.85%,2498
グリーンスムージー,22992,9.12%,1194
ダイエットコーヒー,17334,6.88%,1642
その他,16092,6.39%,1300
ゼリー飲料,8017,3.18%,1254
ダイエットココア,455,0.18%,126
