ジャンル名,売上指数（千円）,シェア,商品ランク入り数
レターケース・デスクトレー,38549,31.84%,5556
デスクマット,30150,24.90%,3623
その他,24421,20.17%,7101
ブックスタンド,17550,14.49%,3003
カード立て,4859,4.01%,1607
つり銭トレー,4831,3.99%,966
名刺箱,721,0.60%,252
