ジャンル名,売上指数（千円）,シェア,商品ランク入り数
EMS,116248,55.79%,4730
シェイプアップグッズ,43654,20.95%,1837
その他,18160,8.72%,1348
ダイエットシューズ,10186,4.89%,171
ダイエットクッション,9796,4.70%,768
表情筋トレーニング器具,7404,3.55%,862
ダイエットスリッパ,2145,1.03%,534
ダイエットサンダル,784,0.38%,185
