ジャンル名,売上指数（千円）,シェア,商品ランク入り数
骨盤用,47458,30.16%,1902
その他,29213,18.56%,6774
背筋用,26937,17.12%,1943
腰用,23355,14.84%,2905
膝用,15414,9.80%,2835
外反母趾用,14988,9.52%,2883
