ジャンル名,売上指数（千円）,シェア,商品ランク入り数
インナー,28520,42.03%,2699
ウエストシェイパー・腹巻,11644,17.16%,1412
ソックス,11429,16.84%,1403
ふくらはぎシェイパー,6410,9.45%,810
二の腕シェイパー,5557,8.19%,779
フェイスマスク,2069,3.05%,667
その他,1436,2.12%,279
太ももシェイパー,788,1.16%,162
