ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ロングパスタ,60187,82.63%,7704
その他,7210,9.90%,1451
ショートパスタ,5124,7.03%,1683
ラザニア,140,0.19%,33
クスクス,125,0.17%,45
ニョッキ,51,0.07%,21
