ジャンル名,売上指数（千円）,シェア,商品ランク入り数
落花生,20327,24.17%,2319
大豆,16348,19.44%,3192
小豆,14970,17.80%,2282
枝豆,12287,14.61%,1667
その他,7682,9.13%,2398
黒豆,7459,8.87%,1468
ひよこ豆,2738,3.25%,772
インゲンマメ,1458,1.73%,500
えんどう,847,1.01%,257
