ジャンル名,売上指数（千円）,シェア,商品ランク入り数
突っ張り棒,11292,47.47%,1558
耐震用接着マット・ストッパー,7995,33.61%,1555
壁面固定器具,2752,11.57%,376
その他,1750,7.36%,493
