ジャンル名,売上指数（千円）,シェア,商品ランク入り数
焼き海苔,98790,56.77%,6550
味付け海苔,40861,23.48%,5001
韓国海苔,11555,6.64%,1928
セット・詰め合わせ,8598,4.94%,1235
その他,6172,3.55%,1640
きざみ海苔・もみ海苔,4073,2.34%,927
青海苔,3969,2.28%,840
