ジャンル名,売上指数（千円）,シェア,商品ランク入り数
スパッツ・レギンス,15905,76.16%,1124
その他,2132,10.21%,328
ショーツ,1473,7.05%,206
ストッキング,627,3.00%,153
キャミソール,452,2.16%,164
パンツ,191,0.91%,119
ブラジャー,104,0.50%,130
