ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ブレンド,74326,66.09%,3445
その他,18768,16.69%,2980
黒米,10417,9.26%,1194
アマランサス,2232,1.98%,238
きび,2203,1.96%,552
キヌア,1982,1.76%,315
あわ,1324,1.18%,324
赤米,695,0.62%,185
ひえ,512,0.46%,190
