ジャンル名,売上指数（千円）,シェア,商品ランク入り数
マカロニ,3135,50.35%,727
その他,2219,35.63%,723
ペンネ,474,7.61%,255
フジッリ,339,5.45%,173
ファルファーレ,59,0.95%,18
