ジャンル名,売上指数（千円）,シェア,商品ランク入り数
クリップ,4780,42.45%,3663
結束バンド,2085,18.52%,1111
クリップボード,2067,18.36%,1134
その他,1065,9.46%,0
輪ゴム,1020,9.06%,0
つづりひも,242,2.15%,206
