ジャンル名,売上指数（千円）,シェア,商品ランク入り数
エクササイズ用ポール,45632,42.09%,1580
ぶら下がり器,32105,29.61%,849
その他,13728,12.66%,1171
ストレッチマット,10460,9.65%,533
ストレッチングボード,6494,5.99%,517
