ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ゴルゴンゾーラ,1239,65.41%,247
その他,378,19.97%,128
ロックフォール,124,6.55%,25
フルムダンベール,116,6.12%,14
スティルトン,37,1.95%,12
