ジャンル名,売上指数（千円）,シェア,商品ランク入り数
非常食セット,65330,49.95%,2622
ご飯,28538,21.82%,3475
その他,12493,9.55%,1996
菓子,11034,8.44%,1768
缶詰パン,10067,7.70%,992
カンパン,2694,2.06%,383
餅,627,0.48%,143
