ジャンル名,売上指数（千円）,シェア,商品ランク入り数
スパゲティー,45983,75.12%,5188
スパゲッティーニ,7293,11.91%,987
リングイネ,2828,4.62%,247
その他,2505,4.09%,716
フェデレリーニ,1154,1.89%,161
フェットチーネ,1085,1.77%,315
カッペリーニ,333,0.54%,90
ブカティーニ,30,0.05%,18
