ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,13612,32.25%,2410
祝儀袋,8804,20.86%,4218
ふくさ,7455,17.66%,1812
風呂敷,2939,6.96%,964
ウェルカムボード,2422,5.74%,229
水引,1995,4.73%,1113
結納品,1651,3.91%,205
のし紙,1648,3.90%,795
香典袋,908,2.15%,495
ゲストブック,332,0.79%,108
招待状,201,0.48%,77
席札,168,0.40%,84
席次表,77,0.18%,32
