ジャンル名,売上指数（千円）,シェア,商品ランク入り数
はちみつ,155368,54.60%,11648
マヌカハニー,125869,44.23%,4489
巣蜜・コムハニー,2564,0.90%,331
ナッツのはちみつ漬け,760,0.27%,149
