ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,1501,45.64%,197
リゾット,1132,34.41%,180
玄米雑炊,540,16.43%,147
玄米粥,85,2.60%,40
あずき玄米粥,16,0.48%,7
玄米リゾット,9,0.26%,7
鶏粥,6,0.19%,3
