ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ゴミ袋,82278,50.58%,13480
レジ袋・ビニール袋,30622,18.82%,8680
紙袋・手提げ袋,16640,10.23%,5923
その他,16112,9.90%,3412
チャック付ポリ袋,16054,9.87%,3474
傘袋,973,0.60%,322
