ジャンル名,売上指数（千円）,シェア,商品ランク入り数
貼るタイプ（粘着剤付）,3891,68.06%,1052
その他,824,14.42%,202
レギュラータイプ（粘着剤なし）,632,11.06%,280
靴・靴下用タイプ,351,6.14%,165
座布団タイプ,19,0.32%,94
