ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,46547,55.23%,6026
人工甘味料,11007,13.06%,1452
黒砂糖,9278,11.01%,2401
グラニュー糖,4857,5.76%,850
オリゴ糖,3780,4.49%,610
ざら糖,2598,3.08%,605
上白糖,2044,2.42%,413
ガムシロップ,1637,1.94%,387
角砂糖,703,0.83%,243
和三盆,690,0.82%,169
氷砂糖,669,0.79%,213
三温糖,457,0.54%,127
セット・詰め合わせ,11,0.01%,2
