ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ゴム手袋・ビニール手袋,75534,72.73%,14878
その他,11336,10.91%,2970
皮手袋,8894,8.56%,1601
軍手,8096,7.80%,2121
