ジャンル名,売上指数（千円）,シェア,商品ランク入り数
洗濯用洗剤・柔軟剤,2701412,73.01%,79982
キッチン用洗剤,315217,8.52%,25366
除菌剤,162532,4.39%,15238
浴室・浴槽洗剤,101995,2.76%,12441
カビ取り剤,93101,2.52%,8736
その他,88695,2.40%,10370
マルチクリーナー,87567,2.37%,11830
トイレ用洗剤,66375,1.79%,14984
排水口・パイプクリーナー,35846,0.97%,5506
キッチン用漂白剤,26152,0.71%,3820
床用・カーペット用洗剤,8837,0.24%,1111
さび落とし・金属磨き剤,6475,0.18%,1051
家具・木製品用洗剤,3178,0.09%,244
ガラス・サッシ用洗剤,2689,0.07%,484
