ジャンル名,売上指数（千円）,シェア,商品ランク入り数
刺繍キット,21857,75.97%,6248
その他,3422,11.89%,2429
刺繍枠,1609,5.59%,572
刺繍図案,1178,4.09%,591
刺繍針,707,2.46%,558
