ジャンル名,売上指数（千円）,シェア,商品ランク入り数
EMS,128187,60.87%,3090
シェイプアップグッズ,28944,13.74%,1419
ダイエットシューズ,18677,8.87%,204
その他,10894,5.17%,1105
表情筋トレーニング器具,8118,3.85%,679
ダイエットサンダル,6551,3.11%,369
ダイエットスリッパ,5108,2.43%,628
ダイエットクッション,4120,1.96%,371
