ジャンル名,売上指数（千円）,シェア,商品ランク入り数
トイレマット,23612,42.08%,4354
トイレマット・カバーセット,16755,29.86%,2417
ペーパーホルダーカバー,5278,9.41%,1469
便座シート,3593,6.40%,1259
フタカバー,3346,5.96%,903
便座カバー,2603,4.64%,875
その他,922,1.64%,387
