ジャンル名,売上指数（千円）,シェア,商品ランク入り数
バラ・カルビ,43801,31.96%,2936
その他,27347,19.95%,3762
セット・詰め合わせ,27299,19.92%,1838
ロース,23308,17.01%,3064
ホルモン,5640,4.11%,1158
モモ,3986,2.91%,588
豚足,2085,1.52%,544
タン,794,0.58%,214
ミミ,746,0.54%,231
ヒレ,667,0.49%,173
レバー,479,0.35%,133
カシラ,368,0.27%,110
ガツ,284,0.21%,87
コブクロ,159,0.12%,62
ハツ,98,0.07%,40
