ジャンル名,売上指数（千円）,シェア,商品ランク入り数
サプリメント,7161636,54.86%,311276
健康食品,1528134,11.71%,77873
デンタルケア,1505419,11.53%,131987
健康グッズ,1099539,8.42%,92015
ダイエット,788721,6.04%,46306
リラックス・マッサージ用品,635074,4.86%,38576
健康アクセサリー,264612,2.03%,10013
その他,70906,0.54%,5151
