ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ゴーダ,8033,41.74%,428
その他,6616,34.38%,684
ラクレット,1925,10.00%,121
チェダー,1899,9.87%,277
エダム,319,1.66%,59
ミモレット,282,1.47%,54
エメンタール,172,0.89%,37
